id,pokedex_version_id,flavor_text
69,1,A carnivorous Pokemon that traps and eats bugs.It uses its root feet to soak up needed moisture.
69,2,A carnivorous Pokemon that traps and eats bugs.It uses its root feet to soak up needed moisture.
69,3,Prefers hot and humid places. It ensnares tinyinsects with its vines and devours them.
69,4,Even though its body is extremely skinny it isblindingly fast when catching its prey.
69,5,It plants its feet deep underground to replenish wa ter. It can't es cape its enemy while it's rooted.
69,6,If it notices anything that moves itimmediately flings its vine at the object.
69,7,BELLSPROUT's thin and flexible body lets it bend and sway to avoid any attack however strong it may be.From its mouth this Pokemon spits a corrosive fluid that melts even iron.
69,8,BELLSPROUT's thin and flexible body lets it bend and sway to avoid any attack however strong it may be.From its mouth this Pokemon spits a corrosive fluid that melts even iron.
69,9,A BELLSPROUT's thin and flexible body lets it bend and sway to avoid any attack however strong it may be. From its mouth it leaks a fluid that melts even iron.
69,10,Its bud looks like a human face. Because of the bud it is rumored to be a type of legendary mandrake plant.
69,11,A carnivorous Pokemon that traps and eats bugs. It appears to use its root feet to replenish moisture.
69,12,It prefers hot and humid environments. It is quick at capturing prey with its vines.
69,13,It prefers hot and humid environments. It is quick at capturing prey with its vines.
69,14,It prefers hot and humid environments. It is quick at capturing prey with its vines.
69,15,Even though its body is extremely skinny it is blindingly fast when catching its prey.
69,16,It plants its feet deep underground to replenish water. It can't escape its enemy while it's rooted.
69,17,It prefers hot and humid environments. It is quick at capturing prey with its vines.
69,18,It prefers hot and humid environments. It is quick at capturing prey with its vines.
69,21,It prefers hot and humid environments. It is quick at capturing prey with its vines.
69,22,It prefers hot and humid environments. It is quick at capturing prey with its vines.
69,23,Even though its body is extremely skinny it is blindingly fast when catching its prey.
69,24,Its bud looks like a human face. Because of the bud it is rumored to be a type of legendary mandrake plant.
69,25,Bellsprout's thin and flexible body lets it bend and sway to avoid any attack however strong it may be. From its mouth this Pokemon spits a corrosive fluid that melts even iron.
69,26,Bellsprout's thin and flexible body lets it bend and sway to avoid any attack however strong it may be. From its mouth this Pokemon spits a corrosive fluid that melts even iron.
