id,pokedex_version_id,flavor_text
343,7,BALTOY moves while spinning around on its one foot. Primitive wall paintings depicting this Pokemon living amongpeople were discovered in some ancient ruins.
343,8,As soon as it spots others of its kind BALTOY congregates with them and then begins crying noisily in unison.This Pokemon sleeps while cleverly balancing itself on its one foot.
343,9,A BALTOY moves by spinning on its single foot. It has been depicted in murals adorning the walls of a once-bustling city in an ancient age.
343,10,It was discovered in ancient ruins. While moving it constantly spins. It stands on one foot even when asleep.
343,11,It was discovered in ancient ruins. While moving it constantly spins. It stands on one foot even when asleep.
343,12,It moves by spinning on its foot. It is a rare Pokemon that was discovered in ancient ruins.
343,13,It moves by spinning on its foot. It is a rare Pokemon that was discovered in ancient ruins.
343,14,It moves by spinning on its foot. It is a rare Pokemon that was discovered in ancient ruins.
343,15,It moves while spinning around on its single foot. Some BALTOY have been seen spinning on their heads.
343,16,It moves while spinning around on its single foot. Some BALTOY have been seen spinning on their heads.
343,17,It moves by spinning on its foot. It is a rare Pokemon that was discovered in ancient ruins.
343,18,It moves by spinning on its foot. It is a rare Pokemon that was discovered in ancient ruins.
343,21,Discovered in ancient ruins it moves by spinning around and forms a group when it finds others.
343,22,Discovered in ancient ruins it moves by spinning around and forms a group when it finds others.
343,23,It moves while spinning around on its single foot. Some Baltoy have been seen spinning on their heads.
343,24,It moves by spinning on its foot. It is a rare Pokemon that was discovered in ancient ruins.
343,25,Baltoy moves while spinning around on its one foot. Primitive wall paintings depicting this Pokemon living among people were discovered in some ancient ruins.
343,26,As soon as it spots others of its kind Baltoy congregates with them and then begins crying noisily in unison. This Pokemon sleeps while cleverly balancing itself on its one foot.
